# name: A8-A5-00y10
# comment: ATLAS 8TeV angular coefficient A5, 0<|y|<1
# reference: 1606.00689
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,uncorrErr_2,y_avg,qT_avg
A8-A5-00y10.10,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,32.6,36.4,1.0,False,20.0,20.0,2.0,4.5,0.00377072,0.00246457,0.00121294,0.000569318,0.5,34.5
A8-A5-00y10.11,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,36.4,40.4,1.0,False,20.0,20.0,2.0,4.5,0.00309783,0.00274911,0.00135504,0.000622739,0.5,38.4
A8-A5-00y10.12,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,40.4,44.9,1.0,False,20.0,20.0,2.0,4.5,0.00244351,0.00301917,0.00150318,0.000671209,0.5,42.65
A8-A5-00y10.13,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,44.9,50.2,1.0,False,20.0,20.0,2.0,4.5,0.00163823,0.00318975,0.0015851,0.000703173,0.5,47.55
A8-A5-00y10.14,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,50.2,56.4,1.0,False,20.0,20.0,2.0,4.5,0.00110303,0.00328527,0.00164258,0.000707679,0.5,53.3
A8-A5-00y10.15,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,56.4,63.9,1.0,False,20.0,20.0,2.0,4.5,0.000536294,0.00345647,0.00171225,0.000681234,0.5,60.15
A8-A5-00y10.16,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,63.9,73.4,1.0,False,20.0,20.0,2.0,4.5,0.00101653,0.00390621,0.00197496,0.000637133,0.5,68.65
A8-A5-00y10.17,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,73.4,85.4,1.0,False,20.0,20.0,2.0,4.5,0.00251239,0.0046162,0.00229318,0.000617252,0.5,79.4
A8-A5-00y10.18,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,85.4,105.0,1.0,False,20.0,20.0,2.0,4.5,0.00588526,0.00532403,0.00261074,0.000706308,0.5,95.2
A8-A5-00y10.19,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,105.0,132.0,1.0,False,20.0,20.0,2.0,4.5,0.0107079,0.0060934,0.00274389,0.00104859,0.5,118.5
A8-A5-00y10.20,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,132.0,173.0,1.0,False,20.0,20.0,2.0,4.5,0.0183751,0.00801831,0.00344333,0.00186715,0.5,152.5
A8-A5-00y10.21,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,173.0,253.0,1.0,False,20.0,20.0,2.0,4.5,0.0297375,0.0135164,0.00560107,0.0034855,0.5,213.0
A8-A5-00y10.22,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,253.0,600.0,1.0,False,20.0,20.0,2.0,4.5,0.0449048,0.0247129,0.00980649,0.00635167,0.5,426.5
