# name: A8-A2-00y10
# comment: ATLAS 8TeV angular coefficient A2, 0<|y|<1
# reference: 1606.00689
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,uncorrErr_2,y_avg,qT_avg
A8-A2-00y10.11,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,36.4,40.4,1.0,False,20.0,20.0,2.0,4.5,0.216249,0.00610626,0.00398015,0.00159388,0.5,38.4
A8-A2-00y10.12,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,40.4,44.9,1.0,False,20.0,20.0,2.0,4.5,0.251596,0.00670743,0.00444882,0.00183564,0.5,42.65
A8-A2-00y10.13,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,44.9,50.2,1.0,False,20.0,20.0,2.0,4.5,0.290728,0.00724996,0.00477435,0.00212108,0.5,47.55
A8-A2-00y10.14,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,50.2,56.4,1.0,False,20.0,20.0,2.0,4.5,0.335074,0.00821767,0.00529886,0.00248102,0.5,53.3
A8-A2-00y10.15,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,56.4,63.9,1.0,False,20.0,20.0,2.0,4.5,0.384869,0.0100522,0.00626762,0.00298069,0.5,60.15
A8-A2-00y10.16,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,63.9,73.4,1.0,False,20.0,20.0,2.0,4.5,0.438974,0.0128756,0.00775207,0.00373735,0.5,68.65
A8-A2-00y10.17,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,73.4,85.4,1.0,False,20.0,20.0,2.0,4.5,0.498881,0.0161609,0.0095118,0.00494141,0.5,79.4
A8-A2-00y10.18,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,85.4,105.0,1.0,False,20.0,20.0,2.0,4.5,0.559806,0.0191596,0.0110441,0.00688101,0.5,95.2
A8-A2-00y10.19,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,105.0,132.0,1.0,False,20.0,20.0,2.0,4.5,0.622169,0.0223988,0.0119645,0.00997,0.5,118.5
A8-A2-00y10.20,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,132.0,173.0,1.0,False,20.0,20.0,2.0,4.5,0.680451,0.028539,0.013635,0.0147794,0.5,152.5
A8-A2-00y10.21,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,173.0,253.0,1.0,False,20.0,20.0,2.0,4.5,0.727832,0.043747,0.0189824,0.0220726,0.5,213.0
A8-A2-00y10.22,1,1,1,22,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,253.0,600.0,1.0,False,20.0,20.0,2.0,4.5,0.760645,0.0744102,0.0316325,0.0328432,0.5,426.5
