# name: compass16.sivers.h-.1<z<2.dz
# comment: COMPASS16 SSA-Sivers h-, 0.1<z<0.2 (differential in z, joined across 4 Q-windows)
# reference: 1609.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass16.sivers.h-.1<z<2.dz.10,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.0610455730027932,0.023135809049988153,0.5330490405117271,0.111,0.1,0.12,0.11,0.1,10.0,0.38,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.0,0.012
compass16.sivers.h-.1<z<2.dz.11,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.059411708155671,0.023135809049988153,0.5330490405117271,0.114,0.12,0.14,0.13,0.1,10.0,0.4,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.032,0.013
compass16.sivers.h-.1<z<2.dz.12,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.057776970284131,0.023135809049988153,0.5330490405117271,0.116,0.14,0.16,0.15,0.1,10.0,0.41,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.017,0.014
compass16.sivers.h-.1<z<2.dz.13,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.057776970284131,0.023135809049988153,0.5330490405117271,0.118,0.16,0.18,0.17,0.1,10.0,0.42,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.006,0.015
compass16.sivers.h-.1<z<2.dz.14,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.057776970284131,0.023135809049988153,0.5330490405117271,0.12,0.18,0.2,0.19,0.1,10.0,0.44,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.02,0.017
compass16.sivers.h-.1<z<2.dz.15,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.1312766442669995,0.059227671167969675,0.8988000420238954,0.221,0.1,0.12,0.11,0.1,10.0,0.4,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.027,0.022
compass16.sivers.h-.1<z<2.dz.16,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.126402247190518,0.059227671167969675,0.8988000420238954,0.225,0.12,0.14,0.13,0.1,10.0,0.41,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.014,0.025
compass16.sivers.h-.1<z<2.dz.17,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.122499389946279,0.059227671167969675,0.8988000420238954,0.227,0.14,0.16,0.15,0.1,10.0,0.43,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.009,0.027
compass16.sivers.h-.1<z<2.dz.18,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.117616632769594,0.059227671167969675,0.8988000420238954,0.23,0.16,0.18,0.17,0.1,10.0,0.44,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.047,0.029
compass16.sivers.h-.1<z<2.dz.19,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.112729212465687,0.059227671167969675,0.8988000420238954,0.232,0.18,0.2,0.19,0.1,10.0,0.46,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.012,0.032
