# name: compass16.sivers.h+.1<z.dz
# comment: COMPASS16 SSA-Sivers h+, z>0.1 (differential in z, joined across 4 Q-windows)
# reference: 1609.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass16.sivers.h+.1<z.dz.10,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0610455730027932,0.023135809049988153,0.5330490405117271,0.119,0.1,0.2,0.14,0.1,10.0,0.4,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.011,0.006
compass16.sivers.h+.1<z.dz.11,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0643106892089125,0.023135809049988153,0.5330490405117271,0.127,0.2,0.3,0.24,0.1,10.0,0.46,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.018,0.008
compass16.sivers.h+.1<z.dz.12,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0643106892089125,0.023135809049988153,0.5330490405117271,0.132,0.3,0.4,0.35,0.1,10.0,0.52,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.023,0.011
compass16.sivers.h+.1<z.dz.13,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0675723300355937,0.023135809049988153,0.5330490405117271,0.136,0.4,0.6,0.48,0.1,10.0,0.58,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.047,0.012
compass16.sivers.h+.1<z.dz.14,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.062678566222711,0.023135809049988153,0.5330490405117271,0.141,0.6,1.0,0.72,0.1,10.0,0.66,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.055,0.018
compass16.sivers.h+.1<z.dz.15,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.123475382979799,0.059227671167969675,0.8988000420238954,0.231,0.1,0.2,0.14,0.1,10.0,0.42,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.024,0.011
compass16.sivers.h+.1<z.dz.16,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.120546845796843,0.059227671167969675,0.8988000420238954,0.241,0.2,0.3,0.24,0.1,10.0,0.5,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.022,0.015
compass16.sivers.h+.1<z.dz.17,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.120546845796843,0.059227671167969675,0.8988000420238954,0.248,0.3,0.4,0.35,0.1,10.0,0.57,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.003,0.021
compass16.sivers.h+.1<z.dz.18,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.123475382979799,0.059227671167969675,0.8988000420238954,0.257,0.4,0.6,0.48,0.1,10.0,0.67,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.033,0.022
compass16.sivers.h+.1<z.dz.19,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.127377497317708,0.059227671167969675,0.8988000420238954,0.275,0.6,1.0,0.72,0.1,10.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.09,0.033
