# name: compass.d.h+
# comment: COMPASS isoscalar h+. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1709.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.948,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.0,1.0583005244258363,0.938,0.139,1.5824945235869856e-06,True,0.1,0.9,25.0,10000.0,0.0797,0.0062,0.00777075,0.0016412286121425224,1.5179456443047035,0.0775,0.35,1.029150262212918
compass.d.h+.949,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.0583005244258363,1.1135528725660044,0.938,0.139,1.4997556061157732e-06,True,0.1,0.9,25.0,10000.0,0.0555,0.0053,0.0058941,0.0011428881803501882,1.5179456443047035,0.0775,0.35,1.0859266984959204
compass.d.h+.950,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.1135528725660044,1.174734012447073,0.938,0.139,1.423444468057374e-06,True,0.1,0.9,25.0,10000.0,0.0394,0.0039,0.00427884,0.000811347645149503,1.5179456443047035,0.0775,0.35,1.1441434425065387
compass.d.h+.951,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.174734012447073,1.2328828005937953,0.938,0.139,1.3528935710023277e-06,True,0.1,0.9,25.0,10000.0,0.0293,0.0037,0.00362148,0.0006033625889055949,1.5179456443047035,0.0775,0.35,1.2038084065204342
compass.d.h+.952,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.2328828005937953,1.296148139681572,0.938,0.139,1.2879436371962482e-06,True,0.1,0.9,25.0,10000.0,0.0154,0.0023,0.00216216,0.0003171257293223946,1.5179456443047035,0.0775,0.35,1.2645154701376837
compass.d.h+.953,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.296148139681572,1.3601470508735443,0.938,0.139,1.226237701058894e-06,True,0.1,0.9,25.0,10000.0,0.0135,0.0024,0.00210735,0.0002779998276527485,1.5179456443047035,0.0775,0.35,1.328147595277558
compass.d.h+.954,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.3601470508735443,1.4317821063276353,0.938,0.139,1.1666661739603e-06,True,0.1,0.9,25.0,10000.0,0.0098,0.0022,0.0017610599999999998,0.00020180728229606928,1.5179456443047035,0.0775,0.35,1.3959645786005899
compass.d.h+.955,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.4317821063276353,1.5329709716755893,0.938,0.139,1.098657872039003e-06,True,0.1,0.9,25.0,10000.0,0.0044,0.0009,0.0007726400000000001,9.060735123496988e-05,1.5179456443047035,0.0775,0.35,1.4823765390016121
compass.d.h+.956,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.5329709716755893,1.6278820596099706,0.938,0.139,1.0304969182560616e-06,True,0.1,0.9,25.0,10000.0,0.0021,0.0006,0.00050337,4.3244417634871986e-05,1.5179456443047035,0.0775,0.35,1.58042651564278
compass.d.h+.957,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.055,0.1,0.3,0.4,1.6278820596099706,1.7320508075688772,0.938,0.139,9.694388062387213e-07,True,0.1,0.9,25.0,10000.0,0.002,0.0007,0.0005134,4.118515965225904e-05,1.5179456443047035,0.0775,0.35,1.6799664335894238
compass.d.h+.958,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.1414213562373095,0.2,0.938,0.139,4.4634626712906885e-07,True,0.1,0.9,25.0,10000.0,2.9766,0.0624,0.20687370000000002,0.12765791073969177,1.1519202405202649,0.0055,0.35,0.17071067811865476
compass.d.h+.959,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.2,0.2449489742783178,0.938,0.139,3.4249353675180083e-07,True,0.1,0.9,25.0,10000.0,2.7997,0.0597,0.19625897,0.12007117271313414,1.1519202405202649,0.0055,0.35,0.2224744871391589
compass.d.h+.960,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.2449489742783178,0.282842712474619,0.938,0.139,2.887354077367327e-07,True,0.1,0.9,25.0,10000.0,2.5315,0.0573,0.18024279999999998,0.10856883727660072,1.1519202405202649,0.0055,0.35,0.26389584337646843
compass.d.h+.961,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.282842712474619,0.31622776601683794,0.938,0.139,2.5438100081047533e-07,True,0.1,0.9,25.0,10000.0,2.4585,0.0576,0.1779954,0.10543807483488954,1.1519202405202649,0.0055,0.35,0.29953523924572845
compass.d.h+.962,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.31622776601683794,0.34641016151377546,0.938,0.139,2.299780038890496e-07,True,0.1,0.9,25.0,10000.0,2.2962,0.056,0.16739298,0.09847748929667413,1.1519202405202649,0.0055,0.35,0.3313189637653067
compass.d.h+.963,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.34641016151377546,0.37416573867739417,0.938,0.139,2.114866009732456e-07,True,0.1,0.9,25.0,10000.0,2.1201,0.0545,0.15709941,0.09092506099550511,1.1519202405202649,0.0055,0.35,0.3602879500955848
compass.d.h+.964,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.37416573867739417,0.41231056256176607,0.938,0.139,1.937657214013446e-07,True,0.1,0.9,25.0,10000.0,1.8909,0.0412,0.13765752,0.08109532467166673,1.1519202405202649,0.0055,0.35,0.3932381506195801
compass.d.h+.965,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.41231056256176607,0.4472135954999579,0.938,0.139,1.7729827189304386e-07,True,0.1,0.9,25.0,10000.0,1.6841,0.0411,0.12192884000000001,0.07222626065870957,1.1519202405202649,0.0055,0.35,0.429762079030862
compass.d.h+.966,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.4472135954999579,0.47958315233127197,0.938,0.139,1.6442887637583487e-07,True,0.1,0.9,25.0,10000.0,1.4883,0.0339,0.10685994,0.06382895536984588,1.1519202405202649,0.0055,0.35,0.46339837391561495
compass.d.h+.967,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.47958315233127197,0.5196152422706632,0.938,0.139,1.52514404244392e-07,True,0.1,0.9,25.0,10000.0,1.3105,0.0295,0.09291445000000001,0.056203618902226055,1.1519202405202649,0.0055,0.35,0.4995991973009676
compass.d.h+.968,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.5196152422706632,0.5477225575051661,0.938,0.139,1.42777804652542e-07,True,0.1,0.9,25.0,10000.0,1.1207,0.0313,0.08035419,0.04806363655377698,1.1519202405202649,0.0055,0.35,0.5336688998879147
compass.d.h+.969,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.5477225575051661,0.5916079783099616,0.938,0.139,1.337558707365277e-07,True,0.1,0.9,25.0,10000.0,0.9799,0.022,0.06927893,0.04202512488538063,1.1519202405202649,0.0055,0.35,0.5696652679075638
compass.d.h+.970,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.5916079783099616,0.6324555320336759,0.938,0.139,1.2449692894765346e-07,True,0.1,0.9,25.0,10000.0,0.8418,0.0202,0.05951526,0.03610240854017084,1.1519202405202649,0.0055,0.35,0.6120317551718187
compass.d.h+.971,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.6324555320336759,0.6782329983125268,0.938,0.139,1.1626877350823732e-07,True,0.1,0.9,25.0,10000.0,0.6729,0.0169,0.047708610000000005,0.028858767767499363,1.1519202405202649,0.0055,0.35,0.6553442651731014
compass.d.h+.972,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.6782329983125268,0.7211102550927979,0.938,0.139,1.0890262092865225e-07,True,0.1,0.9,25.0,10000.0,0.5454,0.0151,0.03894156,0.023390655283688735,1.1519202405202649,0.0055,0.35,0.6996716267026624
compass.d.h+.973,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.7211102550927979,0.7745966692414834,0.938,0.139,1.0188636917790214e-07,True,0.1,0.9,25.0,10000.0,0.4381,0.0114,0.031280340000000004,0.01878886336594066,1.1519202405202649,0.0055,0.35,0.7478534621671407
compass.d.h+.974,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.7745966692414834,0.8246211251235321,0.938,0.139,9.529167847658671e-08,True,0.1,0.9,25.0,10000.0,0.3495,0.0103,0.02512905,0.014989061279151472,1.1519202405202649,0.0055,0.35,0.7996088971825077
compass.d.h+.975,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.8246211251235321,0.8717797887081347,0.938,0.139,8.983262543195553e-08,True,0.1,0.9,25.0,10000.0,0.2643,0.0086,0.01937319,0.011335075525263904,1.1519202405202649,0.0055,0.35,0.8482004569158335
compass.d.h+.976,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.8717797887081347,0.9327379053088815,0.938,0.139,8.445034835620189e-08,True,0.1,0.9,25.0,10000.0,0.205,0.0066,0.015005999999999999,0.008791867130832767,1.1519202405202649,0.0055,0.35,0.902258847008508
compass.d.h+.977,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,0.9327379053088815,1.0,0.938,0.139,7.884780831175992e-08,True,0.1,0.9,25.0,10000.0,0.147,0.0051,0.0107898,0.00630441204015813,1.1519202405202649,0.0055,0.35,0.9663689526544408
compass.d.h+.978,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.0,1.0583005244258363,0.938,0.139,7.403785116227238e-08,True,0.1,0.9,25.0,10000.0,0.1066,0.0044,0.008037639999999999,0.004571770908033039,1.1519202405202649,0.0055,0.35,1.029150262212918
compass.d.h+.979,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.0583005244258363,1.1135528725660044,0.938,0.139,7.016686673499231e-08,True,0.1,0.9,25.0,10000.0,0.0899,0.0041,0.006922299999999999,0.003855555390545686,1.1519202405202649,0.0055,0.35,1.0859266984959204
compass.d.h+.980,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.1135528725660044,1.174734012447073,0.938,0.139,6.659660939926082e-08,True,0.1,0.9,25.0,10000.0,0.0636,0.0032,0.00499896,0.002727623168394946,1.1519202405202649,0.0055,0.35,1.1441434425065387
compass.d.h+.981,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.174734012447073,1.2328828005937953,0.938,0.139,6.329584801419992e-08,True,0.1,0.9,25.0,10000.0,0.0485,0.0029,0.0039576,0.0020800271016848254,1.1519202405202649,0.0055,0.35,1.2038084065204342
compass.d.h+.982,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.2328828005937953,1.296148139681572,0.938,0.139,6.025713068503398e-08,True,0.1,0.9,25.0,10000.0,0.0382,0.0023,0.00313622,0.0016382893873063983,1.1519202405202649,0.0055,0.35,1.2645154701376837
compass.d.h+.983,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.296148139681572,1.3601470508735443,0.938,0.139,5.7370185518733684e-08,True,0.1,0.9,25.0,10000.0,0.0275,0.0019,0.00235675,0.0011793968102336639,1.1519202405202649,0.0055,0.35,1.328147595277558
compass.d.h+.984,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.3601470508735443,1.4317821063276353,0.938,0.139,5.458309981884908e-08,True,0.1,0.9,25.0,10000.0,0.022,0.0014,0.0018655999999999998,0.000943517448186931,1.1519202405202649,0.0055,0.35,1.3959645786005899
compass.d.h+.985,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.4317821063276353,1.5329709716755893,0.938,0.139,5.140129510458392e-08,True,0.1,0.9,25.0,10000.0,0.0149,0.0011,0.00132163,0.000639018635362967,1.1519202405202649,0.0055,0.35,1.4823765390016121
compass.d.h+.986,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.5329709716755893,1.6278820596099706,0.938,0.139,4.82123484914726e-08,True,0.1,0.9,25.0,10000.0,0.01,0.0009,0.00094,0.0004288715673576959,1.1519202405202649,0.0055,0.35,1.58042651564278
compass.d.h+.987,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.003,0.008,0.3,0.4,1.6278820596099706,1.7320508075688772,0.938,0.139,4.535571212249327e-08,True,0.1,0.9,25.0,10000.0,0.0065,0.0006,0.0006545499999999999,0.00027876651878250237,1.1519202405202649,0.0055,0.35,1.6799664335894238
compass.d.h+.988,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.1414213562373095,0.2,0.938,0.139,4.2390071294646484e-07,True,0.1,0.9,25.0,10000.0,3.1658,0.065,0.23648526,0.12193874874953722,1.1519202405202649,0.010499999999999999,0.35,0.17071067811865476
compass.d.h+.989,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.2,0.2449489742783178,0.938,0.139,3.2527045726734474e-07,True,0.1,0.9,25.0,10000.0,3.0331,0.0636,0.22839243000000004,0.11682747451899089,1.1519202405202649,0.010499999999999999,0.35,0.2224744871391589
compass.d.h+.990,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.2449489742783178,0.282842712474619,0.938,0.139,2.742156800811701e-07,True,0.1,0.9,25.0,10000.0,2.8865,0.0621,0.21821939999999998,0.11118080683098716,1.1519202405202649,0.010499999999999999,0.35,0.26389584337646843
compass.d.h+.991,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.282842712474619,0.31622776601683794,0.938,0.139,2.4158886394901597e-07,True,0.1,0.9,25.0,10000.0,2.7424,0.0627,0.21143904,0.10563043293029593,1.1519202405202649,0.010499999999999999,0.35,0.29953523924572845
compass.d.h+.992,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.31622776601683794,0.34641016151377546,0.938,0.139,2.1841302815776135e-07,True,0.1,0.9,25.0,10000.0,2.5872,0.0604,0.19843824000000002,0.0996525146139373,1.1519202405202649,0.010499999999999999,0.35,0.3313189637653067
compass.d.h+.993,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.34641016151377546,0.37416573867739417,0.938,0.139,2.0085150819746783e-07,True,0.1,0.9,25.0,10000.0,2.3646,0.0565,0.1808919,0.09107851579163424,1.1519202405202649,0.010499999999999999,0.35,0.3602879500955848
compass.d.h+.994,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.37416573867739417,0.41231056256176607,0.938,0.139,1.8402176403295556e-07,True,0.1,0.9,25.0,10000.0,2.0965,0.043,0.15933399999999998,0.08075197004024409,1.1519202405202649,0.010499999999999999,0.35,0.3932381506195801
compass.d.h+.995,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.41231056256176607,0.4472135954999579,0.938,0.139,1.6838241830283872e-07,True,0.1,0.9,25.0,10000.0,1.9048,0.0445,0.14514576,0.0733681624291233,1.1519202405202649,0.010499999999999999,0.35,0.429762079030862
compass.d.h+.996,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.4472135954999579,0.47958315233127197,0.938,0.139,1.561601900986597e-07,True,0.1,0.9,25.0,10000.0,1.6878,0.0359,0.12759768,0.06500986169040018,1.1519202405202649,0.010499999999999999,0.35,0.46339837391561495
compass.d.h+.997,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.47958315233127197,0.5196152422706632,0.938,0.139,1.4484486474960966e-07,True,0.1,0.9,25.0,10000.0,1.4294,0.0304,0.10834852,0.055056935833782454,1.1519202405202649,0.010499999999999999,0.35,0.4995991973009676
compass.d.h+.998,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.5196152422706632,0.5477225575051661,0.938,0.139,1.3559789258334307e-07,True,0.1,0.9,25.0,10000.0,1.3194,0.0343,0.09974664,0.050820009192033416,1.1519202405202649,0.010499999999999999,0.35,0.5336688998879147
compass.d.h+.999,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.5477225575051661,0.5916079783099616,0.938,0.139,1.270296474767957e-07,True,0.1,0.9,25.0,10000.0,1.0933,0.0237,0.08221616,0.0421111990674929,1.1519202405202649,0.010499999999999999,0.35,0.5696652679075638
compass.d.h+.1000,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.5916079783099616,0.6324555320336759,0.938,0.139,1.182363129863368e-07,True,0.1,0.9,25.0,10000.0,0.8989,0.0217,0.06777706,0.034623394166074614,1.1519202405202649,0.010499999999999999,0.35,0.6120317551718187
compass.d.h+.1001,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.6324555320336759,0.6782329983125268,0.938,0.139,1.1042192937014263e-07,True,0.1,0.9,25.0,10000.0,0.736,0.018,0.0556416,0.02834889098479354,1.1519202405202649,0.010499999999999999,0.35,0.6553442651731014
compass.d.h+.1002,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.6782329983125268,0.7211102550927979,0.938,0.139,1.0342620080666027e-07,True,0.1,0.9,25.0,10000.0,0.5873,0.0158,0.04457607,0.022621336515447347,1.1519202405202649,0.010499999999999999,0.35,0.6996716267026624
compass.d.h+.1003,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.7211102550927979,0.7745966692414834,0.938,0.139,9.676277749971724e-08,True,0.1,0.9,25.0,10000.0,0.4661,0.0119,0.035237160000000003,0.01795301370653841,1.1519202405202649,0.010499999999999999,0.35,0.7478534621671407
compass.d.h+.1004,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.7745966692414834,0.8246211251235321,0.938,0.139,9.049971607001188e-08,True,0.1,0.9,25.0,10000.0,0.3774,0.0106,0.028795620000000004,0.014536510132691688,1.1519202405202649,0.010499999999999999,0.35,0.7996088971825077
compass.d.h+.1005,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.8246211251235321,0.8717797887081347,0.938,0.139,8.53151841313532e-08,True,0.1,0.9,25.0,10000.0,0.2869,0.0091,0.02211999,0.011050675031979982,1.1519202405202649,0.010499999999999999,0.35,0.8482004569158335
compass.d.h+.1006,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.8717797887081347,0.9327379053088815,0.938,0.139,8.020356730443881e-08,True,0.1,0.9,25.0,10000.0,0.2159,0.0068,0.01671066,0.008315931472305606,1.1519202405202649,0.010499999999999999,0.35,0.902258847008508
compass.d.h+.1007,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,0.9327379053088815,1.0,0.938,0.139,7.488276394155706e-08,True,0.1,0.9,25.0,10000.0,0.1477,0.0051,0.01150583,0.005689036954421204,1.1519202405202649,0.010499999999999999,0.35,0.9663689526544408
compass.d.h+.1008,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.0,1.0583005244258363,0.938,0.139,7.031468660997242e-08,True,0.1,0.9,25.0,10000.0,0.1163,0.0048,0.00922259,0.004479586985776479,1.1519202405202649,0.010499999999999999,0.35,1.029150262212918
compass.d.h+.1009,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.0583005244258363,1.1135528725660044,0.938,0.139,6.663836358595983e-08,True,0.1,0.9,25.0,10000.0,0.0885,0.004,0.0071684999999999995,0.003408800070861723,1.1519202405202649,0.010499999999999999,0.35,1.0859266984959204
compass.d.h+.1010,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.1135528725660044,1.174734012447073,0.938,0.139,6.324764489628992e-08,True,0.1,0.9,25.0,10000.0,0.0629,0.0033,0.00519554,0.002422751688781948,1.1519202405202649,0.010499999999999999,0.35,1.1441434425065387
compass.d.h+.1011,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.174734012447073,1.2328828005937953,0.938,0.139,6.011286993022331e-08,True,0.1,0.9,25.0,10000.0,0.0478,0.0027,0.0040391,0.0018411372134145806,1.1519202405202649,0.010499999999999999,0.35,1.2038084065204342
compass.d.h+.1012,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.2328828005937953,1.296148139681572,0.938,0.139,5.72269615287451e-08,True,0.1,0.9,25.0,10000.0,0.0383,0.0024,0.00332061,0.001475220821627164,1.1519202405202649,0.010499999999999999,0.35,1.2645154701376837
compass.d.h+.1013,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.296148139681572,1.3601470508735443,0.938,0.139,5.4485193075961855e-08,True,0.1,0.9,25.0,10000.0,0.0257,0.0019,0.00236697,0.0009899001335722745,1.1519202405202649,0.010499999999999999,0.35,1.328147595277558
compass.d.h+.1014,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.3601470508735443,1.4317821063276353,0.938,0.139,5.183826242540857e-08,True,0.1,0.9,25.0,10000.0,0.0213,0.0016,0.0019809,0.000820423067902313,1.1519202405202649,0.010499999999999999,0.35,1.3959645786005899
compass.d.h+.1015,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.4317821063276353,1.5329709716755893,0.938,0.139,4.881646211886896e-08,True,0.1,0.9,25.0,10000.0,0.0135,0.001,0.0012366,0.0005199864514873815,1.1519202405202649,0.010499999999999999,0.35,1.4823765390016121
compass.d.h+.1016,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.5329709716755893,1.6278820596099706,0.938,0.139,4.578787906038175e-08,True,0.1,0.9,25.0,10000.0,0.0081,0.0008,0.00081162,0.00031199187089242893,1.1519202405202649,0.010499999999999999,0.35,1.58042651564278
compass.d.h+.1017,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.008,0.013,0.3,0.4,1.6278820596099706,1.7320508075688772,0.938,0.139,4.307489525695952e-08,True,0.1,0.9,25.0,10000.0,0.0051,0.0006,0.00057375,0.00019643932611745527,1.1519202405202649,0.010499999999999999,0.35,1.6799664335894238
compass.d.h+.1018,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.2449489742783178,0.282842712474619,0.938,0.139,3.768124032009665e-07,True,0.1,0.9,25.0,10000.0,3.19,0.0727,0.240526,0.1126930885847587,1.1519202405202649,0.0165,0.35,0.26389584337646843
compass.d.h+.1019,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.282842712474619,0.31622776601683794,0.938,0.139,3.3197839155030563e-07,True,0.1,0.9,25.0,10000.0,3.0893,0.0723,0.23818503000000002,0.10913566099213012,1.1519202405202649,0.0165,0.35,0.29953523924572845
compass.d.h+.1020,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.31622776601683794,0.34641016151377546,0.938,0.139,3.0013140753353244e-07,True,0.1,0.9,25.0,10000.0,2.9039,0.0693,0.2236003,0.1025860375991476,1.1519202405202649,0.0165,0.35,0.3313189637653067
compass.d.h+.1021,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.34641016151377546,0.37416573867739417,0.938,0.139,2.759993136352508e-07,True,0.1,0.9,25.0,10000.0,2.7002,0.0659,0.20872546,0.09538993034375093,1.1519202405202649,0.0165,0.35,0.3602879500955848
compass.d.h+.1022,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.37416573867739417,0.41231056256176607,0.938,0.139,2.528727865817646e-07,True,0.1,0.9,25.0,10000.0,2.3798,0.0504,0.18181672,0.08407116370345102,1.1519202405202649,0.0165,0.35,0.3932381506195801
compass.d.h+.1023,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.41231056256176607,0.4472135954999579,0.938,0.139,2.313820408763706e-07,True,0.1,0.9,25.0,10000.0,2.1473,0.0511,0.16448318,0.07585763922195998,1.1519202405202649,0.0165,0.35,0.429762079030862
compass.d.h+.1024,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.4472135954999579,0.47958315233127197,0.938,0.139,2.145869138408777e-07,True,0.1,0.9,25.0,10000.0,1.8678,0.0414,0.14326026,0.06598374635066216,1.1519202405202649,0.0165,0.35,0.46339837391561495
compass.d.h+.1025,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.47958315233127197,0.5196152422706632,0.938,0.139,1.990380038131424e-07,True,0.1,0.9,25.0,10000.0,1.5695,0.0352,0.12022369999999999,0.05544570612344162,1.1519202405202649,0.0165,0.35,0.4995991973009676
compass.d.h+.1026,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.5196152422706632,0.5477225575051661,0.938,0.139,1.863313132137137e-07,True,0.1,0.9,25.0,10000.0,1.3389,0.0366,0.10322919,0.04729930291728321,1.1519202405202649,0.0165,0.35,0.5336688998879147
compass.d.h+.1027,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.5477225575051661,0.5916079783099616,0.938,0.139,1.7455729274611188e-07,True,0.1,0.9,25.0,10000.0,1.1457,0.0264,0.08776062,0.04047412902556678,1.1519202405202649,0.0165,0.35,0.5696652679075638
compass.d.h+.1028,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.5916079783099616,0.6324555320336759,0.938,0.139,1.624739665828562e-07,True,0.1,0.9,25.0,10000.0,0.9416,0.0234,0.07278567999999999,0.03326389097536326,1.1519202405202649,0.0165,0.35,0.6120317551718187
compass.d.h+.1029,1,12,12,2001,301.03984399999996,1.0,1.3038404810405297,0.013,0.02,0.3,0.4,0.6324555320336759,0.6782329983125268,0.938,0.139,1.51735861930778e-07,True,0.1,0.9,25.0,10000.0,0.7764,0.0192,0.060170999999999995,0.027427872720127477,1.1519202405202649,0.0165,0.35,0.6553442651731014
