# name: hermes3D.p.pi-.no-vmsub
# comment: HERMES proton-to-pi- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.pi-.no-vmsub.82,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3416756,0.6,0.8,0.697076,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.5936173,0.01152542,0.05539028,0.012758206714611583
hermes3D.p.pi-.no-vmsub.83,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3495987,0.8,1.2,0.9590017,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.1206011,0.00426659,0.01135642,0.0025919961628637555
hermes3D.p.pi-.no-vmsub.84,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4203812,0.0,0.15,0.09965866,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3056703,0.008197322,0.009630875,0.006569560681464871
hermes3D.p.pi-.no-vmsub.85,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4205517,0.15,0.25,0.2035568,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.6685293,0.01526547,0.0180809,0.014368238601156975
hermes3D.p.pi-.no-vmsub.86,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4226551,0.25,0.35,0.3022211,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8679345,0.01859176,0.01993311,0.018653916868229828
hermes3D.p.pi-.no-vmsub.87,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4235563,0.35,0.45,0.4031503,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8780345,0.01974039,0.1825999,0.018870989193813293
hermes3D.p.pi-.no-vmsub.88,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4263696,0.45,0.6,0.5259415,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.7192748,0.01428881,0.09556922,0.015458876591047638
hermes3D.p.pi-.no-vmsub.89,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4277857,0.6,0.8,0.6967188,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3946929,0.008357903,0.03363053,0.008482861949928882
hermes3D.p.pi-.no-vmsub.90,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.375,0.475,0.4352562,0.8,1.2,0.9539559,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.09612445,0.002783593,0.008222506,0.0020659364264288545
hermes3D.p.pi-.no-vmsub.91,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5306731,0.0,0.15,0.1017949,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.1585185,0.005322199,0.00430734,0.003406928657723008
hermes3D.p.pi-.no-vmsub.92,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5341231,0.15,0.25,0.2038984,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.3608924,0.009972136,0.01551449,0.007756411143900774
hermes3D.p.pi-.no-vmsub.93,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5340819,0.25,0.35,0.3029521,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.4598123,0.01198596,0.08513406,0.009882428246819955
hermes3D.p.pi-.no-vmsub.94,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5357603,0.35,0.45,0.4018593,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.5031628,0.01293714,0.05002003,0.010814130608226486
hermes3D.p.pi-.no-vmsub.95,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5356029,0.45,0.6,0.522994,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.3981277,0.00962814,0.01309474,0.008556683734474829
hermes3D.p.pi-.no-vmsub.96,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5365211,0.6,0.8,0.6913482,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.2502874,0.006393288,0.01260267,0.005379254255667203
hermes3D.p.pi-.no-vmsub.97,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.475,0.6,0.5407959,0.8,1.2,0.9437801,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.07047589,0.002115871,0.003821508,0.0015146896376103378
hermes3D.p.pi-.no-vmsub.98,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6912462,0.0,0.15,0.1006646,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.07563524,0.003005383,0.005237392,0.0016255759844419268
hermes3D.p.pi-.no-vmsub.99,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6937286,0.15,0.25,0.2034628,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.1589523,0.005400267,0.01670269,0.0034162520215683645
hermes3D.p.pi-.no-vmsub.100,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6925913,0.25,0.35,0.3007179,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.2607457,0.007283529,0.05628777,0.005604027275731515
hermes3D.p.pi-.no-vmsub.101,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6867716,0.35,0.45,0.4011502,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.2760854,0.007512676,0.08561174,0.005933712855211976
hermes3D.p.pi-.no-vmsub.102,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6889838,0.45,0.6,0.5192567,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.2265442,0.005375913,0.01620921,0.00486895805360846
hermes3D.p.pi-.no-vmsub.103,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6865615,0.6,0.8,0.6890118,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.1179509,0.003510212,0.008464968,0.002535037244323033
hermes3D.p.pi-.no-vmsub.104,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.6,0.8,0.6872015,0.8,1.2,0.9398499,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.04303961,0.001379843,0.003100362,0.0009250206173173588
hermes3D.p.pi-.no-vmsub.105,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8899017,0.0,0.15,0.09830213,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.05389422,0.001748006,0.003623526,0.0011583112545452327
hermes3D.p.pi-.no-vmsub.106,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8818841,0.15,0.25,0.2019586,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.08248055,0.002883438,0.008673515,0.0017726975053369508
hermes3D.p.pi-.no-vmsub.107,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8745557,0.25,0.35,0.2976572,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.09417983,0.003171549,0.02032638,0.0020241420515995363
hermes3D.p.pi-.no-vmsub.108,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8671551,0.35,0.45,0.3997915,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.07213868,0.003122837,0.02234027,0.001550426834863499
hermes3D.p.pi-.no-vmsub.109,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8692246,0.45,0.6,0.5163986,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.05193836,0.002319533,0.003768267,0.0011162753061575424
hermes3D.p.pi-.no-vmsub.110,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.863829,0.6,0.8,0.6813995,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.02046266,0.001311983,0.001486629,0.0004397898211706664
hermes3D.p.pi-.no-vmsub.111,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.8,1.1,0.8655437,0.8,1.2,0.9214729,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.004241336,0.0004191054,0.0003133617,9.115610585157109e-05
hermes3D.p.pi-.no-vmsub.112,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.1422039,0.0,0.15,0.1017217,0.938,0.139,7.210572410038551e-06,True,0.1,0.85,10.0,10000.0,2.977117,0.04216188,0.2489141,0.05613023791640846
hermes3D.p.pi-.no-vmsub.113,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.1431357,0.15,0.25,0.2047015,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,6.188854,0.07340097,1.543171,0.1166839756213532
hermes3D.p.pi-.no-vmsub.114,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.1452705,0.25,0.35,0.3053796,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,6.395395,0.0727207,0.8247918,0.12057807701860863
hermes3D.p.pi-.no-vmsub.115,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.146431,0.35,0.45,0.4056413,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,4.891564,0.06710049,0.1964788,0.09222501201778051
hermes3D.p.pi-.no-vmsub.116,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.1460415,0.45,0.6,0.5286145,0.938,0.139,7.210572410038551e-06,True,0.1,0.85,10.0,10000.0,2.915373,0.05540953,0.2052315,0.054966123301527454
hermes3D.p.pi-.no-vmsub.117,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.151025,0.6,0.8,0.6990824,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.028147,0.05455552,0.109496,0.01938457095338934
hermes3D.p.pi-.no-vmsub.118,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.1,0.2,0.1546509,0.8,1.2,0.8888896,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.09952723,0.03490824,0.01062754,0.001876475495944938
hermes3D.p.pi-.no-vmsub.119,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2232183,0.0,0.15,0.1006469,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.356666,0.02608072,0.184868,0.0255784322057555
hermes3D.p.pi-.no-vmsub.120,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2241254,0.15,0.25,0.2034049,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,2.846578,0.05137957,0.1453347,0.05366906990474818
hermes3D.p.pi-.no-vmsub.121,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2245165,0.25,0.35,0.3013917,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,3.293177,0.06065616,0.9027529,0.06208919854706559
hermes3D.p.pi-.no-vmsub.122,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2259766,0.35,0.45,0.4017832,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,2.719717,0.05288445,0.4985651,0.05127724650233789
hermes3D.p.pi-.no-vmsub.123,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2269704,0.45,0.6,0.5227084,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.727286,0.03312561,0.1901894,0.03256606110195922
hermes3D.p.pi-.no-vmsub.124,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2295074,0.6,0.8,0.6952305,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.6776689,0.0228592,0.05208244,0.012776695234198325
hermes3D.p.pi-.no-vmsub.125,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.2,0.25,0.2419427,0.8,1.2,0.9774463,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1304275,0.01303643,0.01038831,0.0024590658028698117
hermes3D.p.pi-.no-vmsub.126,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2738507,0.0,0.15,0.0999991,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.9597221,0.02030172,0.09150198,0.01809449538148321
hermes3D.p.pi-.no-vmsub.127,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2744522,0.15,0.25,0.2040116,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.91301,0.0394282,0.09708202,0.03606768106072706
hermes3D.p.pi-.no-vmsub.128,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2749706,0.25,0.35,0.3017352,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,2.262678,0.04876212,0.07327433,0.04266028324322601
hermes3D.p.pi-.no-vmsub.129,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2753837,0.35,0.45,0.400564,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,2.145207,0.04779798,0.5155544,0.04044549787258776
hermes3D.p.pi-.no-vmsub.130,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2767121,0.45,0.6,0.5227738,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.342367,0.02807195,0.222153,0.02530884042553097
hermes3D.p.pi-.no-vmsub.131,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2771085,0.6,0.8,0.6907729,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.6210502,0.01739709,0.07939292,0.011709212464284427
hermes3D.p.pi-.no-vmsub.132,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.25,0.3,0.2817015,0.8,1.2,0.9393367,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.09375075,0.006731027,0.01223818,0.0017675663745636233
hermes3D.p.pi-.no-vmsub.133,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.3338796,0.0,0.15,0.1013336,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.5869803,0.01203645,0.04360225,0.011066862300421788
hermes3D.p.pi-.no-vmsub.134,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.3346013,0.15,0.25,0.202768,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.24628,0.02288407,0.05483449,0.023497226649292435
hermes3D.p.pi-.no-vmsub.135,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.3354633,0.25,0.35,0.3014741,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.492224,0.02843955,0.03993966,0.02813422789382302
hermes3D.p.pi-.no-vmsub.136,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.3361361,0.35,0.45,0.3999726,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.431168,0.03106737,0.3954844,0.02698308475560432
hermes3D.p.pi-.no-vmsub.137,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.337499,0.45,0.6,0.5220339,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,1.037479,0.01988439,0.2076488,0.019560515459512522
hermes3D.p.pi-.no-vmsub.138,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.339237,0.6,0.8,0.6903715,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.4646855,0.01078417,0.0754576,0.00876112953280144
hermes3D.p.pi-.no-vmsub.139,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.3,0.375,0.3464755,0.8,1.2,0.9478565,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.08511399,0.003732151,0.01385858,0.0016047298472699632
hermes3D.p.pi-.no-vmsub.140,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4203954,0.0,0.15,0.09992146,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.3165428,0.007634922,0.03302894,0.005968063288989348
hermes3D.p.pi-.no-vmsub.141,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4192583,0.15,0.25,0.2035124,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.7095404,0.01407482,0.02257926,0.013377597005191139
hermes3D.p.pi-.no-vmsub.142,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4211666,0.25,0.35,0.3002826,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.8158224,0.017142,0.01394322,0.015381426195052244
hermes3D.p.pi-.no-vmsub.143,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4209714,0.35,0.45,0.4011082,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.7864106,0.01873826,0.2090669,0.014826899338516265
hermes3D.p.pi-.no-vmsub.144,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4224085,0.45,0.6,0.5215942,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.6490917,0.01421246,0.1236727,0.012237903834671608
hermes3D.p.pi-.no-vmsub.145,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4254597,0.6,0.8,0.6900669,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.3562721,0.008450359,0.05314217,0.0067171151607338464
hermes3D.p.pi-.no-vmsub.146,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.375,0.475,0.4244558,0.8,1.2,0.9264976,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.07521258,0.002549653,0.01122991,0.0014180497473585704
hermes3D.p.pi-.no-vmsub.147,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5337507,0.0,0.15,0.101374,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1712383,0.005084802,0.006488246,0.003228508157187416
hermes3D.p.pi-.no-vmsub.148,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.530608,0.15,0.25,0.2027557,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.3221405,0.008796356,0.01597356,0.00607360171182751
hermes3D.p.pi-.no-vmsub.149,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5324026,0.25,0.35,0.3005564,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.4228463,0.0108342,0.1019376,0.00797229783749615
hermes3D.p.pi-.no-vmsub.150,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5323928,0.35,0.45,0.4006197,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.4342223,0.01232513,0.06772456,0.008186779695796334
hermes3D.p.pi-.no-vmsub.151,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5346427,0.45,0.6,0.5222905,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.3784547,0.00965526,0.02984498,0.007135343472084903
hermes3D.p.pi-.no-vmsub.152,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5351212,0.6,0.8,0.6906091,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.2227077,0.006542259,0.007304851,0.0041989065887622565
hermes3D.p.pi-.no-vmsub.153,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.475,0.6,0.5362819,0.8,1.2,0.9367222,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.05172167,0.001920089,0.001719651,0.0009751547025306583
hermes3D.p.pi-.no-vmsub.154,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6939297,0.0,0.15,0.1011101,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.06455562,0.002987084,0.007927453,0.00121712459048175
hermes3D.p.pi-.no-vmsub.155,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6943033,0.15,0.25,0.2035382,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1821007,0.00558857,0.007100801,0.0034333066573280537
hermes3D.p.pi-.no-vmsub.156,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6932585,0.25,0.35,0.3005247,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.2126463,0.006556651,0.03102608,0.00400921005491016
hermes3D.p.pi-.no-vmsub.157,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6892894,0.35,0.45,0.3986339,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.2264915,0.006658747,0.05144239,0.004270245939626904
hermes3D.p.pi-.no-vmsub.158,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6855036,0.45,0.6,0.5219962,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1864862,0.005190701,0.01249737,0.0035159903941050794
hermes3D.p.pi-.no-vmsub.159,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6854989,0.6,0.8,0.6881606,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1162262,0.003618462,0.005490503,0.0021913160477468885
hermes3D.p.pi-.no-vmsub.160,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.6,0.8,0.6864712,0.8,1.2,0.9339931,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.03369135,0.00130514,0.001558293,0.0006352130236147885
hermes3D.p.pi-.no-vmsub.161,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.8,1.1,0.8886837,0.0,0.15,0.09878441,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.05652355,0.001800616,0.006943446,0.0010656888222330561
hermes3D.p.pi-.no-vmsub.162,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.8,1.1,0.8890815,0.15,0.25,0.2027826,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.109628,0.003617437,0.004498139,0.0020669143074659234
hermes3D.p.pi-.no-vmsub.163,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.8,1.1,0.8801299,0.25,0.35,0.2974968,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.1010868,0.003709312,0.01492278,0.0019058794579482094
hermes3D.p.pi-.no-vmsub.164,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.3493231636639162,0.075,0.12,0.09573812,0.8,1.1,0.8718207,0.35,0.45,0.3968978,0.938,0.139,7.210572410038552e-06,True,0.1,0.85,10.0,10000.0,0.07532891,0.003321442,0.01711711,0.001420243020440151
