# name: hermes3D.p.k+
# comment: HERMES proton-to-k+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k+.39,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5427859,0.45,0.6,0.5323874,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1546279,0.008502938,0.0756248,0.004162982886481538
hermes3D.p.k+.40,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.536718,0.6,0.8,0.6963655,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.1335311,0.006046011,0.06531003,0.0035950024808786445
hermes3D.p.k+.41,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5452103,0.8,1.2,0.9575511,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.03941616,0.002129181,0.01928166,0.0010611849448309014
hermes3D.p.k+.42,1,1,2,2001,52.657444,1.0,4.47213595499958,1.1180456162429153,0.023,0.047,0.03758863,0.6,0.8,0.6898611,0.0,0.15,0.1007796,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.01472409,0.003760935,0.007193228,0.00039641057460531996
hermes3D.p.k+.43,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6844813,0.15,0.25,0.2052433,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.042642,0.005653263,0.0208287,0.0011480328986253176
hermes3D.p.k+.44,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.684499,0.25,0.35,0.3051222,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.05765424,0.005827882,0.02818454,0.0015522012162947267
hermes3D.p.k+.45,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6808373,0.35,0.45,0.4022008,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.06470023,0.006297764,0.0291775,0.0017418974857798587
hermes3D.p.k+.46,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6831881,0.45,0.6,0.5269329,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.08620588,0.004699682,0.02798824,0.002320885190538584
hermes3D.p.k+.47,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6857091,0.6,0.8,0.6954631,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.06558401,0.003379277,0.01770401,0.0017656911285533468
hermes3D.p.k+.48,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6911086,0.8,1.2,0.9495529,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.02864494,0.001468163,0.007727238,0.0007711958514879299
hermes3D.p.k+.49,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8306562,0.0,0.15,0.09363754,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.001838076,0.001084561,0.0005018493,4.948575859888442e-05
hermes3D.p.k+.50,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8692754,0.15,0.25,0.2014999,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.006721167,0.001661363,0.001814312,0.00018095119443634986
hermes3D.p.k+.51,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8779524,0.25,0.35,0.3012863,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.01481978,0.003002333,0.00400148,0.000398986796829171
hermes3D.p.k+.52,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8763051,0.35,0.45,0.4051151,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.01532826,0.002854117,0.006917639,0.00041267639319643803
hermes3D.p.k+.53,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8697566,0.45,0.6,0.519637,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.01478029,0.001905574,0.00480024,0.00039792362392061337
hermes3D.p.k+.54,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.854633,0.6,0.8,0.6881503,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.01090534,0.001592041,0.00294375,0.000293599950534558
