# name: hermes3D.p.k-.no-vmsub
# comment: HERMES proton-to-k- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k-.no-vmsub.63,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2238843,0.0,0.15,0.1006681,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1620214,0.01207325,0.006836955,0.0034822140685434357
hermes3D.p.k-.no-vmsub.64,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2264974,0.15,0.25,0.2053739,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3410747,0.02061174,0.01253936,0.007330483002641821
hermes3D.p.k-.no-vmsub.65,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2254588,0.25,0.35,0.3010689,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3666311,0.02188932,0.01143946,0.007879749060220162
hermes3D.p.k-.no-vmsub.66,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2261709,0.35,0.45,0.4043359,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2993324,0.0177721,0.01020486,0.006433344573314828
hermes3D.p.k-.no-vmsub.67,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2291982,0.45,0.6,0.5299862,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2244664,0.01303854,0.007906356,0.004824301333004765
hermes3D.p.k-.no-vmsub.68,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2338568,0.6,0.8,0.7072354,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1209528,0.01042288,0.003142628,0.002599555008102142
hermes3D.p.k-.no-vmsub.69,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2434709,0.8,1.2,1.001668,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.03175648,0.007675404,0.0007172793,0.0006825200956380961
hermes3D.p.k-.no-vmsub.70,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2742173,0.0,0.15,0.1007008,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1475866,0.01019163,0.004426385,0.003171976879896684
hermes3D.p.k-.no-vmsub.71,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2774191,0.15,0.25,0.2063821,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2360717,0.01669145,0.008528065,0.00507372603202395
hermes3D.p.k-.no-vmsub.72,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.274366,0.25,0.35,0.2993615,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2896761,0.0181766,0.009198325,0.006225808385440411
hermes3D.p.k-.no-vmsub.73,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2744387,0.35,0.45,0.3994266,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1958567,0.01456498,0.005280819,0.00420941280694088
hermes3D.p.k-.no-vmsub.74,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2749392,0.45,0.6,0.5221433,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.173955,0.01010093,0.004196784,0.003738694692759557
