# name: compass.d.h+
# comment: 
# reference: 
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.1198,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,2.512404443058366e-05,True,0.1,0.9,25.0,10000.0,0.7736,0.0261,0.06985608,0.0123406446993323,3.3228756555322954,0.07240356078622166,0.47217758916005276,0.39323815061958006
compass.d.h+.1222,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,0.0001051208182749,True,0.1,0.9,25.0,10000.0,1.3907,0.0325,0.11000437,0.0202154506470175,3.3228756555322954,0.155,0.47387039977161033,0.1773527534963664
compass.d.h+.1223,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,8.066204086081904e-05,True,0.1,0.9,25.0,10000.0,1.297,0.0311,0.1038897,0.0188534115835059,3.3228756555322954,0.155,0.4715391316032977,0.22801039037749285
compass.d.h+.1224,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,6.800124603140593e-05,True,0.1,0.9,25.0,10000.0,1.2688,0.0314,0.10201152,0.0184434916092154,3.3228756555322954,0.14336119815524967,0.4764191795306636,0.26389584337646843
compass.d.h+.1225,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.282842712474619,0.3162277660168379,0.938,0.139,5.9910300428414473e-05,True,0.1,0.9,25.0,10000.0,1.2286,0.0309,0.1007452,0.0178591376033118,3.3228756555322954,0.14368226517156332,0.47629124402047057,0.29953523924572845
compass.d.h+.1226,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3162277660168379,0.3464101615137754,0.938,0.139,5.41630517256486e-05,True,0.1,0.9,25.0,10000.0,1.1113,0.0289,0.09212677,0.0161540449442946,3.3228756555322954,0.14390014915277122,0.47624143531377994,0.3313189637653067
compass.d.h+.1227,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3464101615137754,0.3741657386773941,0.938,0.139,4.9808066485009286e-05,True,0.1,0.9,25.0,10000.0,1.0725,0.0293,0.08976825,0.0155900415754126,3.3228756555322954,0.14408411520580303,0.47633034703784827,0.3602879500955848
compass.d.h+.1228,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,4.563455031978543e-05,True,0.1,0.9,25.0,10000.0,0.9992,0.0231,0.08413264,0.0145245403656431,3.3228756555322954,0.14434182875044216,0.4763443447158853,0.39323815061958006
compass.d.h+.1252,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,0.0004768635688446,True,0.1,0.9,25.0,10000.0,1.6352,0.0575,0.12133184,0.0228254189438951,3.807430024542996,0.305,0.5,0.17071067811865476
compass.d.h+.1253,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,0.0003659102859584,True,0.1,0.9,25.0,10000.0,1.6424,0.0588,0.12350848,0.0229259222562704,3.8094567114223232,0.305,0.5,0.2224744871391589
compass.d.h+.1254,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,0.0003084766405032,True,0.1,0.9,25.0,10000.0,1.4284,0.0521,0.1092725999999999,0.0199387404717831,3.8118469687064533,0.305,0.5,0.26389584337646843
compass.d.h+.1255,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.282842712474619,0.3162277660168379,0.938,0.139,0.0002717733760226,True,0.1,0.9,25.0,10000.0,1.321,0.0504,0.1023775,0.0184395660621853,3.8149326535347816,0.305,0.5,0.29953523924572845
compass.d.h+.1256,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3162277660168379,0.3464101615137754,0.938,0.139,0.0002457019129916,True,0.1,0.9,25.0,10000.0,1.3612,0.0526,0.10712644,0.0190007095562806,3.8175592382386796,0.305,0.5,0.3313189637653067
compass.d.h+.1257,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3464101615137754,0.3741657386773941,0.938,0.139,0.0002259462276935,True,0.1,0.9,25.0,10000.0,1.167,0.0485,0.0935934,0.0162899118808253,3.820442785477083,0.305,0.5,0.3602879500955848
compass.d.h+.1258,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,0.000207013747469,True,0.1,0.9,25.0,10000.0,1.0663,0.0373,0.08541063,0.01488426138691,3.8258703640804854,0.305,0.5,0.39323815061958006
compass.d.h+.1282,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,8.22942169094899e-06,True,0.1,0.9,25.0,10000.0,0.9144,0.0486,0.0726948,0.0224962962303887,2.5125746461195275,0.0165,0.5,0.17071067811865476
compass.d.h+.1283,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,6.314657358924614e-06,True,0.1,0.9,25.0,10000.0,0.8372,0.0459,0.06747832,0.0205970026291354,2.4966404251173486,0.0165,0.5,0.22269092556494044
compass.d.h+.1284,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,5.32350240690278e-06,True,0.1,0.9,25.0,10000.0,0.8331,0.0454,0.06698124,0.0204961334093797,2.4779380943258182,0.016472586609435996,0.5,0.26389584337646843
compass.d.h+.1312,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,6.363354297236485e-06,True,0.1,0.9,25.0,10000.0,1.0376,0.0314,0.07916888,0.0218048154899929,2.0950432373910925,0.026000000000000002,0.5,0.17071067811865476
compass.d.h+.1313,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,4.882773486341447e-06,True,0.1,0.9,25.0,10000.0,0.9162,0.0296,0.07018092,0.0192536352659325,2.0932649125755147,0.026000000000000002,0.5,0.2224744871391589
compass.d.h+.1314,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,4.116368462995507e-06,True,0.1,0.9,25.0,10000.0,0.9333,0.0302,0.07195743,0.0196129860223693,2.0917523857084968,0.026000000000000002,0.5,0.26389584337646843
compass.d.h+.1342,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,8.454655131730197e-06,True,0.1,0.9,25.0,10000.0,1.1499,0.0255,0.08865729,0.0224263068159851,2.074843623722783,0.0435,0.5,0.17071067811865476
compass.d.h+.1343,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,6.487485056631394e-06,True,0.1,0.9,25.0,10000.0,1.1325,0.0257,0.087429,0.0220869575346579,2.188901059316734,0.0435,0.47464518254222865,0.22764441003281768
compass.d.h+.1344,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,5.46920289584874e-06,True,0.1,0.9,25.0,10000.0,1.0238,0.0241,0.07965164,0.019966999667976,2.188901059316734,0.0435,0.47324602878724054,0.26847926297686564
compass.d.h+.1372,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,1.3495888804884343e-05,True,0.1,0.9,25.0,10000.0,1.3807,0.0248,0.10451899,0.0249518816105194,2.075807352731899,0.0775,0.5,0.17071067811865476
compass.d.h+.1373,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,1.0355759706750875e-05,True,0.1,0.9,25.0,10000.0,1.3398,0.0248,0.1024947,0.0242127406256058,2.188901059316734,0.0775,0.475564198348898,0.22761748223432873
compass.d.h+.1374,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,8.730309277395789e-06,True,0.1,0.9,25.0,10000.0,1.2426,0.0241,0.0963015,0.0224561512922658,2.188901059316734,0.0775,0.4741417077507956,0.26846858117293076
compass.d.h+.1402,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,5.443230675461812e-05,True,0.1,0.9,25.0,10000.0,1.6461,0.0329,0.12065913,0.0267514546555638,2.61207210528797,0.155,0.5,0.17071067811865476
compass.d.h+.1403,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,4.1767377990767946e-05,True,0.1,0.9,25.0,10000.0,1.5327,0.0318,0.11311326,0.02490854416535,2.6097107493097416,0.155,0.5,0.2224744871391589
compass.d.h+.1404,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,3.521152845286563e-05,True,0.1,0.9,25.0,10000.0,1.4897,0.0317,0.11068471,0.0242097333092725,2.607761557351511,0.155,0.5,0.26389584337646843
compass.d.h+.1762,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.568452411788819e-05,True,0.1,0.9,25.0,10000.0,0.1972,0.026,0.0231118399999999,0.0034591054967443,3.37318214392194,0.0435,0.7,0.17071067811865476
compass.d.h+.1763,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.272823816842092e-05,True,0.1,0.9,25.0,10000.0,0.2494,0.0303,0.02760858,0.004374751069412,3.3744100854867414,0.0435,0.7,0.2224744871391589
compass.d.h+.1764,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.602157105338827e-05,True,0.1,0.9,25.0,10000.0,0.2463,0.0318,0.0282259799999999,0.0043203736503455,3.376597958399999,0.0435,0.7,0.26389584337646843
compass.d.h+.1765,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.173564117803492e-05,True,0.1,0.9,25.0,10000.0,0.2515,0.0329,0.02899795,0.0044115873855538,3.3783651202455163,0.0435,0.7,0.29953523924572845
compass.d.h+.1766,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.8691212736053705e-05,True,0.1,0.9,25.0,10000.0,0.1898,0.0292,0.0244842,0.0033293013351018,3.3803458239611013,0.0435,0.7,0.3313189637653067
compass.d.h+.1767,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.6384293092115197e-05,True,0.1,0.9,25.0,10000.0,0.1859,0.027,0.02297724,0.0032608910336956,3.382407590238953,0.0435,0.7,0.3602879500955848
compass.d.h+.1768,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,2.4173501116058694e-05,True,0.1,0.9,25.0,10000.0,0.2193,0.0255,0.02344317,0.0038467638713795,3.3856901584886963,0.0435,0.7,0.39323815061958006
compass.d.h+.1769,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,2.2119082480045064e-05,True,0.1,0.9,25.0,10000.0,0.1729,0.0259,0.02181998,0.0030328566956749,3.3888690182776298,0.0435,0.7,0.42976207903086194
compass.d.h+.1770,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,2.0513543870592684e-05,True,0.1,0.9,25.0,10000.0,0.1299,0.0175,0.0152632499999999,0.0022785892699142,3.392185655734433,0.0435,0.7,0.4633983739156149
compass.d.h+.1771,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,1.902713800229092e-05,True,0.1,0.9,25.0,10000.0,0.1429,0.0165,0.0151331099999999,0.0025066236079349,3.3964558199272723,0.0435,0.7,0.4995991973009676
compass.d.h+.1772,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,1.7812435528612972e-05,True,0.1,0.9,25.0,10000.0,0.1106,0.0165,0.01375864,0.0019400459834682,3.4010964818899545,0.0435,0.7,0.5336688998879147
compass.d.h+.1773,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,1.6686892124906144e-05,True,0.1,0.9,25.0,10000.0,0.1469,0.0164,0.01502787,0.0025767880196336,3.406547215832849,0.0435,0.7,0.5696652679075638
compass.d.h+.1792,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.78741346285312e-05,True,0.1,0.9,25.0,10000.0,0.2652,0.0182,0.02463708,0.0042305312490472,3.1546767105242415,0.0775,0.7,0.17071067811865476
compass.d.h+.1793,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.44083854063997e-05,True,0.1,0.9,25.0,10000.0,0.2563,0.0176,0.0239127899999999,0.0040885564069789,3.1551103064891075,0.0775,0.7,0.2224744871391589
compass.d.h+.1794,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.743800069587553e-05,True,0.1,0.9,25.0,10000.0,0.2449,0.0185,0.02363285,0.0039067009912958,3.1562484670661943,0.0775,0.7,0.26389584337646843
compass.d.h+.1795,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.298354074413891e-05,True,0.1,0.9,25.0,10000.0,0.2752,0.0199,0.02611648,0.004390053543506,3.157158069094186,0.0775,0.7,0.29953523924572845
compass.d.h+.1796,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.981940018068298e-05,True,0.1,0.9,25.0,10000.0,0.2321,0.0173,0.02218876,0.0037025124543886,3.1582021914447136,0.0775,0.7,0.3313189637653067
compass.d.h+.1797,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.742176851972368e-05,True,0.1,0.9,25.0,10000.0,0.2144,0.0171,0.02109696,0.0034201579931965,3.1592749828277955,0.0775,0.7,0.3602879500955848
compass.d.h+.1798,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,2.5124044430583655e-05,True,0.1,0.9,25.0,10000.0,0.21,0.0135,0.019152,0.0033499681836346,3.1602851985233142,0.0775,0.7,0.39323815061958006
compass.d.h+.1799,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,2.2988842548058788e-05,True,0.1,0.9,25.0,10000.0,0.1823,0.0131,0.01704505,0.0029080914279838,3.1616890877634276,0.0775,0.7,0.42976207903086194
compass.d.h+.1800,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,2.132017142072662e-05,True,0.1,0.9,25.0,10000.0,0.1832,0.0121,0.01681776,0.0029224484344851,3.1631030808066987,0.0775,0.7,0.4633983739156149
compass.d.h+.1801,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,1.9775317537220035e-05,True,0.1,0.9,25.0,10000.0,0.1729,0.0111,0.0157511899999999,0.0027581404711925,3.164987293949726,0.0775,0.7,0.4995991973009676
compass.d.h+.1802,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,1.851285088945957e-05,True,0.1,0.9,25.0,10000.0,0.1534,0.0115,0.01451164,0.0024470719969979,3.1669083223990784,0.0775,0.7,0.5336688998879147
compass.d.h+.1803,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,1.734304919844614e-05,True,0.1,0.9,25.0,10000.0,0.1536,0.0093,0.0137011199999999,0.002450262442887,3.1692192057103,0.0775,0.7,0.5696652679075638
compass.d.h+.1822,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,0.0001051208182749,True,0.1,0.9,25.0,10000.0,0.3553,0.0161,0.02902801,0.0051647009526751,3.1607923585211664,0.155,0.7,0.17071067811865476
compass.d.h+.1823,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,8.066204086081902e-05,True,0.1,0.9,25.0,10000.0,0.3579,0.0161,0.02913306,0.0052024949928579,3.160958727636279,0.155,0.7,0.2224744871391589
compass.d.h+.1824,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,6.800124603140592e-05,True,0.1,0.9,25.0,10000.0,0.3461,0.0159,0.02844942,0.0050309681951051,3.1617634481727115,0.155,0.7,0.26389584337646843
compass.d.h+.1825,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,5.991030042841447e-05,True,0.1,0.9,25.0,10000.0,0.2925,0.0141,0.02442375,0.004251829520567,3.1624332823824557,0.155,0.7,0.29953523924572845
compass.d.h+.1826,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,5.41630517256486e-05,True,0.1,0.9,25.0,10000.0,0.3123,0.0151,0.02604582,0.0045396456727285,3.1632200404601605,0.155,0.7,0.3313189637653067
compass.d.h+.1827,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,4.980806648500927e-05,True,0.1,0.9,25.0,10000.0,0.3036,0.0149,0.0255024,0.0044131809998091,3.164054195776466,0.155,0.7,0.3602879500955848
compass.d.h+.1828,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,4.563455031978541e-05,True,0.1,0.9,25.0,10000.0,0.2654,0.0112,0.02194858,0.0038578993325077,3.165615920545304,0.155,0.7,0.39323815061958006
compass.d.h+.1829,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,4.175623454860454e-05,True,0.1,0.9,25.0,10000.0,0.2512,0.0116,0.02107568,0.0036514857284323,3.166849791702909,0.155,0.7,0.42976207903086194
compass.d.h+.1830,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,3.8725311054665945e-05,True,0.1,0.9,25.0,10000.0,0.2477,0.0106,0.02068295,0.0036006091358785,3.168102052304251,0.155,0.7,0.4633983739156149
compass.d.h+.1831,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,3.591928543731835e-05,True,0.1,0.9,25.0,10000.0,0.2232,0.0091,0.01859256,0.0032444729880019,3.1698546252749344,0.155,0.7,0.4995991973009676
compass.d.h+.1832,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,3.362617940801425e-05,True,0.1,0.9,25.0,10000.0,0.1972,0.0097,0.0169789199999999,0.0028665325861737,3.171622040389192,0.155,0.7,0.5336688998879147
compass.d.h+.1833,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,3.150138718834523e-05,True,0.1,0.9,25.0,10000.0,0.1852,0.0073,0.01550124,0.0026920985545607,3.173899818863577,0.155,0.7,0.5696652679075638
compass.d.h+.1852,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,0.0004768635688446,True,0.1,0.9,25.0,10000.0,0.47,0.0303,0.0376939999999999,0.0065606328911635,3.8087386248008928,0.305,0.7,0.17071067811865476
compass.d.h+.1853,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,0.0003659102859584,True,0.1,0.9,25.0,10000.0,0.4154,0.0278,0.03381356,0.0057984827723177,3.811023704781096,0.305,0.7,0.2224744871391589
compass.d.h+.1854,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,0.0003084766405032,True,0.1,0.9,25.0,10000.0,0.4142,0.028,0.03400582,0.0057817322202552,3.8144004248023555,0.305,0.7,0.26389584337646843
compass.d.h+.1855,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,0.0002717733760226,True,0.1,0.9,25.0,10000.0,0.3938,0.0274,0.03284292,0.0054969728351919,3.8174436921754986,0.305,0.7,0.29953523924572845
compass.d.h+.1856,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,0.0002457019129916,True,0.1,0.9,25.0,10000.0,0.3499,0.0256,0.0298114799999999,0.0048841818055705,3.820767508006946,0.305,0.7,0.3313189637653067
compass.d.h+.1857,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,0.0002259462276935,True,0.1,0.9,25.0,10000.0,0.3607,0.0268,0.03098413,0.0050349367741334,3.824922164583279,0.305,0.7,0.3602879500955848
compass.d.h+.1858,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,0.000207013747469,True,0.1,0.9,25.0,10000.0,0.3332,0.021,0.02762228,0.0046510699560334,3.829657909670575,0.305,0.7,0.39323815061958006
compass.d.h+.1859,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,0.0001894203960273,True,0.1,0.9,25.0,10000.0,0.2829,0.0201,0.0243293999999999,0.003948942648745,3.835626779519586,0.305,0.7,0.42976207903086194
compass.d.h+.1860,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,0.0001756711024246,True,0.1,0.9,25.0,10000.0,0.291,0.0185,0.0243567,0.0040620088751672,3.841139282705905,0.305,0.7,0.4633983739156149
compass.d.h+.1861,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,0.0001629420216192,True,0.1,0.9,25.0,10000.0,0.2558,0.0156,0.02115466,0.0035706593479992,3.8489606885703136,0.305,0.7,0.4995991973009676
compass.d.h+.1862,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,0.0001525397174627,True,0.1,0.9,25.0,10000.0,0.2264,0.017,0.02012696,0.0031602708224668,3.8577665114602078,0.305,0.7,0.5336688998879147
compass.d.h+.1863,1,12,12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,0.0001429009416469,True,0.1,0.9,25.0,10000.0,0.2067,0.0125,0.01734213,0.0028852825927734,3.868839568068554,0.305,0.7,0.5696652679075638
compass.d.h+.1882,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,8.22942169094899e-06,True,0.1,0.9,25.0,10000.0,0.2661,0.0257,0.02562543,0.0065466583846308,2.4696281835376657,0.0165,0.7,0.17096783213633396
compass.d.h+.1883,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,6.314657358924613e-06,True,0.1,0.9,25.0,10000.0,0.2366,0.0255,0.02429882,0.0058208920473643,2.4650311756039884,0.0165,0.7,0.22269360441101996
compass.d.h+.1884,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,5.323502406902781e-06,True,0.1,0.9,25.0,10000.0,0.2377,0.0236,0.0232946,0.0058479545209573,2.461193768959527,0.01647484539363562,0.7,0.26389584337646843
compass.d.h+.1885,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,4.690099772313527e-06,True,0.1,0.9,25.0,10000.0,0.2549,0.0262,0.02564294,0.0062711131989567,2.4572733011027394,0.0165,0.7,0.2997011478411393
compass.d.h+.1886,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,4.24017430641673e-06,True,0.1,0.9,25.0,10000.0,0.2301,0.0264,0.0249428399999999,0.0056609774306785,2.453565573878773,0.0165,0.7,0.3314644852341468
compass.d.h+.1887,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,3.8992426946656425e-06,True,0.1,0.9,25.0,10000.0,0.2179,0.0248,0.0235332,0.0053608299962835,2.4456674294794096,0.0165,0.7,0.3602879500955848
compass.d.h+.1912,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,6.363354297236486e-06,True,0.1,0.9,25.0,10000.0,0.2724,0.0164,0.02348088,0.0057243945060467,2.1014407854546846,0.026000000000000002,0.7,0.17071067811865476
