# name: compass.d.h-
# comment: 
# reference: 
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h-.1197,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.4,0.6,0.3464101615137754,0.3741657386773941,0.938,0.139,2.742176851972368e-05,True,0.1,0.9,25.0,10000.0,0.5969,0.0282,0.04942332,0.0095218857562454,3.3228756555322954,0.07234910188920242,0.47356205217226005,0.3602879500955848
compass.d.h-.1198,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,2.512404443058366e-05,True,0.1,0.9,25.0,10000.0,0.5331,0.0225,0.04456716,0.0085041335175983,3.3228756555322954,0.07239471635554418,0.47354160277536744,0.39323815061958006
compass.d.h-.1222,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,0.0001051208182749,True,0.1,0.9,25.0,10000.0,0.7835,0.0232,0.06087795,0.0113890886473993,3.3228756555322954,0.155,0.47344408971855817,0.17748379722928995
compass.d.h-.1223,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,8.066204086081904e-05,True,0.1,0.9,25.0,10000.0,0.73,0.0222,0.057451,0.0106114035897913,3.3228756555322954,0.1432863868570712,0.47762980808093003,0.2224744871391589
compass.d.h-.1224,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,6.800124603140593e-05,True,0.1,0.9,25.0,10000.0,0.6969,0.0217,0.05533386,0.0101302563859254,3.3228756555322954,0.14365340028510928,0.47742449739229675,0.26389584337646843
compass.d.h-.1225,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.282842712474619,0.3162277660168379,0.938,0.139,5.9910300428414473e-05,True,0.1,0.9,25.0,10000.0,0.6547,0.0213,0.0527033499999999,0.0095168300414197,3.3228756555322954,0.1438693262339804,0.4772341232285123,0.29953523924572845
compass.d.h-.1226,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3162277660168379,0.3464101615137754,0.938,0.139,5.41630517256486e-05,True,0.1,0.9,25.0,10000.0,0.6376,0.0211,0.0518368799999999,0.0092682615463711,3.3228756555322954,0.1439870160356312,0.47713287746520316,0.3313189637653067
compass.d.h-.1227,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3464101615137754,0.3741657386773941,0.938,0.139,4.9808066485009286e-05,True,0.1,0.9,25.0,10000.0,0.5839,0.0206,0.04817175,0.0084876692549029,3.3228756555322954,0.14406968945267176,0.4771747094488452,0.3602879500955848
compass.d.h-.1228,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,4.563455031978543e-05,True,0.1,0.9,25.0,10000.0,0.5659,0.0164,0.0464038,0.0082260182074834,3.3228756555322954,0.1441881097157439,0.47712245302861833,0.39323815061958006
compass.d.h-.1252,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,0.0004768635688446,True,0.1,0.9,25.0,10000.0,0.7534,0.0352,0.0589912199999999,0.0105165549366013,3.7811136129389875,0.305,0.5,0.17071067811865476
compass.d.h-.1253,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,0.0003659102859584,True,0.1,0.9,25.0,10000.0,0.7109,0.0351,0.0567298199999999,0.0099233062177195,3.780798210511689,0.305,0.5,0.2224744871391589
compass.d.h-.1254,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,0.0003084766405032,True,0.1,0.9,25.0,10000.0,0.7662,0.0364,0.0607596599999999,0.0106952274919352,3.7807482464144946,0.305,0.5,0.26389584337646843
compass.d.h-.1255,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.282842712474619,0.3162277660168379,0.938,0.139,0.0002717733760226,True,0.1,0.9,25.0,10000.0,0.6711,0.035,0.05442621,0.0093677462409784,3.7812243992344614,0.305,0.5,0.29953523924572845
compass.d.h-.1256,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3162277660168379,0.3464101615137754,0.938,0.139,0.0002457019129916,True,0.1,0.9,25.0,10000.0,0.6805,0.0344,0.05518855,0.0094989588988017,3.7811206899145304,0.305,0.5,0.3313189637653067
compass.d.h-.1257,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3464101615137754,0.3741657386773941,0.938,0.139,0.0002259462276935,True,0.1,0.9,25.0,10000.0,0.5914,0.0314,0.04884964,0.0082552304081577,3.7810855469746736,0.305,0.5,0.3602879500955848
compass.d.h-.1258,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.4,0.6,0.3741657386773941,0.412310562561766,0.938,0.139,0.000207013747469,True,0.1,0.9,25.0,10000.0,0.5544,0.0252,0.04479552,0.0077387550528959,3.782061426553626,0.305,0.5,0.39323815061958006
compass.d.h-.1282,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,8.22942169094899e-06,True,0.1,0.9,25.0,10000.0,0.7818,0.0455,0.06121494,0.0192340380499977,2.523872991767222,0.0165,0.5,0.17071067811865476
compass.d.h-.1283,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,6.314657358924614e-06,True,0.1,0.9,25.0,10000.0,0.7502,0.0465,0.06009102,0.0184566069904173,2.5030520370229308,0.0165,0.5,0.22266824280580752
compass.d.h-.1284,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,5.32350240690278e-06,True,0.1,0.9,25.0,10000.0,0.7262,0.0426,0.05693408,0.0178661530211158,2.4811264097879686,0.01647376660450154,0.5,0.26389584337646843
compass.d.h-.1312,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,6.363354297236485e-06,True,0.1,0.9,25.0,10000.0,0.835,0.0283,0.0618735,0.0175472445394604,2.0943216528919617,0.026000000000000002,0.5,0.17071067811865476
compass.d.h-.1313,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,4.882773486341447e-06,True,0.1,0.9,25.0,10000.0,0.798,0.0275,0.0593712,0.0167697019670531,2.091794458146362,0.026000000000000002,0.5,0.2224744871391589
compass.d.h-.1314,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,4.116368462995507e-06,True,0.1,0.9,25.0,10000.0,0.7351,0.0271,0.0550589899999999,0.0154478795939609,2.0895052694361356,0.026000000000000002,0.5,0.26389584337646843
compass.d.h-.1342,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,8.454655131730197e-06,True,0.1,0.9,25.0,10000.0,0.8733,0.022,0.0707373,0.0170318234128183,2.188901059316734,0.0435,0.4770121120143651,0.1769125818135785
compass.d.h-.1343,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,6.487485056631394e-06,True,0.1,0.9,25.0,10000.0,0.7737,0.0207,0.06336603,0.015089341319704,2.188901059316734,0.0435,0.4745018719380772,0.22778536364651492
compass.d.h-.1344,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,5.46920289584874e-06,True,0.1,0.9,25.0,10000.0,0.7791,0.0211,0.06365247,0.015194656613909,2.188901059316734,0.040919947640962594,0.47726016633992435,0.26389584337646843
compass.d.h-.1372,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,1.3495888804884343e-05,True,0.1,0.9,25.0,10000.0,0.8963,0.019,0.0699114,0.0161978499945742,2.188901059316734,0.0775,0.4777293572826215,0.17686543131287982
compass.d.h-.1373,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,1.0355759706750875e-05,True,0.1,0.9,25.0,10000.0,0.857,0.0191,0.0666746,0.0154876240604151,2.188901059316734,0.0775,0.4750952905053342,0.22778674996277604
compass.d.h-.1374,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,8.730309277395789e-06,True,0.1,0.9,25.0,10000.0,0.8498,0.0187,0.0662844,0.0153575063320195,2.188901059316734,0.07274722816719797,0.47913613971212676,0.26389584337646843
compass.d.h-.1402,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.1414213562373095,0.2,0.938,0.139,5.443230675461812e-05,True,0.1,0.9,25.0,10000.0,0.9281,0.0229,0.06570948,0.0150829385005946,2.5966643610916065,0.155,0.5,0.17071067811865476
compass.d.h-.1403,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.2,0.2449489742783178,0.938,0.139,4.1767377990767946e-05,True,0.1,0.9,25.0,10000.0,0.8968,0.0228,0.06394184,0.0145742692030312,2.59210361918649,0.155,0.5,0.2224744871391589
compass.d.h-.1404,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.4,0.6,0.2449489742783178,0.282842712474619,0.938,0.139,3.521152845286563e-05,True,0.1,0.9,25.0,10000.0,0.8031,0.0214,0.05742165,0.0130515115933924,2.587772400271902,0.155,0.5,0.26389584337646843
compass.d.h-.1762,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.568452411788819e-05,True,0.1,0.9,25.0,10000.0,0.1098,0.0191,0.0151194599999999,0.0019260131011284,3.368424040392546,0.0435,0.7,0.17071067811865476
compass.d.h-.1763,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.272823816842092e-05,True,0.1,0.9,25.0,10000.0,0.1314,0.0266,0.02072178,0.0023049009243012,3.3693782483122945,0.0435,0.7,0.2224744871391589
compass.d.h-.1764,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.602157105338827e-05,True,0.1,0.9,25.0,10000.0,0.1125,0.0204,0.0159975,0.001973374079025,3.3712653203981504,0.0435,0.7,0.26389584337646843
compass.d.h-.1765,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.173564117803492e-05,True,0.1,0.9,25.0,10000.0,0.1386,0.0229,0.01837836,0.0024311968653588,3.372705084009333,0.0435,0.7,0.29953523924572845
compass.d.h-.1766,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.8691212736053705e-05,True,0.1,0.9,25.0,10000.0,0.1156,0.0208,0.01634584,0.0020277514980915,3.3743292522833603,0.0435,0.7,0.3313189637653067
compass.d.h-.1767,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.6384293092115197e-05,True,0.1,0.9,25.0,10000.0,0.091,0.0193,0.0148148,0.0015962403661447,3.376017493293529,0.0435,0.7,0.3602879500955848
compass.d.h-.1768,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,2.4173501116058694e-05,True,0.1,0.9,25.0,10000.0,0.1376,0.02,0.01655328,0.0024136557624342,3.3787945077931845,0.0435,0.7,0.39323815061958006
compass.d.h-.1769,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,2.2119082480045064e-05,True,0.1,0.9,25.0,10000.0,0.0993,0.0188,0.01476591,0.0017418315204194,3.381325444487192,0.0435,0.7,0.42976207903086194
compass.d.h-.1770,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,2.0513543870592684e-05,True,0.1,0.9,25.0,10000.0,0.1182,0.0179,0.01472772,0.0020733583656956,3.3839243669673267,0.0435,0.7,0.4633983739156149
compass.d.h-.1771,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,1.902713800229092e-05,True,0.1,0.9,25.0,10000.0,0.1028,0.0149,0.01232572,0.0018032253806557,3.3872561989658143,0.0435,0.7,0.4995991973009676
compass.d.h-.1772,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,1.7812435528612972e-05,True,0.1,0.9,25.0,10000.0,0.0871,0.017,0.0133088799999999,0.0015278300647385,3.3908802307111663,0.0435,0.7,0.5336688998879147
compass.d.h-.1773,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.032,0.055,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,1.6686892124906144e-05,True,0.1,0.9,25.0,10000.0,0.0797,0.0114,0.0095002399999999,0.0013980259030959,3.3949909898952866,0.0435,0.7,0.5696652679075638
compass.d.h-.1792,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.78741346285312e-05,True,0.1,0.9,25.0,10000.0,0.1462,0.0129,0.0145469,0.0023322159449875,3.3228756555322954,0.0775,0.6724662836404501,0.17748208264591916
compass.d.h-.1793,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.44083854063997e-05,True,0.1,0.9,25.0,10000.0,0.1262,0.0124,0.01326362,0.0020131713560699,3.3228756555322954,0.0775,0.670584616297306,0.2280566320590352
compass.d.h-.1794,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.743800069587553e-05,True,0.1,0.9,25.0,10000.0,0.1624,0.0144,0.0162562399999999,0.0025906420620108,3.3228756555322954,0.07215980874018131,0.6732863257519033,0.26389584337646843
compass.d.h-.1795,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.298354074413891e-05,True,0.1,0.9,25.0,10000.0,0.1131,0.0113,0.01194336,0.0018041971503289,3.3228756555322954,0.07229376776430353,0.6733331114176304,0.29953523924572845
compass.d.h-.1796,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.981940018068298e-05,True,0.1,0.9,25.0,10000.0,0.143,0.0136,0.0147146999999999,0.0022811688107607,3.3228756555322954,0.07239432025119338,0.673434780122822,0.3313189637653067
compass.d.h-.1797,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.742176851972368e-05,True,0.1,0.9,25.0,10000.0,0.1404,0.0142,0.01489644,0.0022396930142014,3.3228756555322954,0.07247709429316794,0.6735526385769715,0.3602879500955848
compass.d.h-.1798,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,2.5124044430583655e-05,True,0.1,0.9,25.0,10000.0,0.1063,0.0091,0.01050244,0.0016957219900969,3.3228756555322954,0.07255532945957224,0.6738112803604819,0.39323815061958006
compass.d.h-.1799,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,2.2988842548058788e-05,True,0.1,0.9,25.0,10000.0,0.1168,0.0106,0.0117384,0.0018632203992787,3.3228756555322954,0.07266027561782158,0.6740119482239266,0.42976207903086194
compass.d.h-.1800,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,2.132017142072662e-05,True,0.1,0.9,25.0,10000.0,0.1159,0.0096,0.01133502,0.0018488633927774,3.3228756555322954,0.07275220769380975,0.6742254821866783,0.4633983739156149
compass.d.h-.1801,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,1.9775317537220035e-05,True,0.1,0.9,25.0,10000.0,0.1011,0.008,0.0096853799999999,0.0016127703969784,3.3228756555322954,0.07286205842344001,0.6745351000321059,0.4995991973009676
compass.d.h-.1802,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,1.851285088945957e-05,True,0.1,0.9,25.0,10000.0,0.0879,0.0088,0.00934377,0.0014022009682928,3.3228756555322954,0.07295272298512552,0.6748632734587507,0.5336688998879147
compass.d.h-.1803,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.055,0.1,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,1.734304919844614e-05,True,0.1,0.9,25.0,10000.0,0.0831,0.0065,0.00793605,0.0013256302669525,3.3228756555322954,0.0775,0.6700273504312957,0.5642106368076584
compass.d.h-.1822,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,0.0001051208182749,True,0.1,0.9,25.0,10000.0,0.1726,0.0108,0.01427402,0.0025089428213671,3.3228756555322954,0.155,0.6737831215277761,0.17729066988570197
compass.d.h-.1823,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,8.066204086081902e-05,True,0.1,0.9,25.0,10000.0,0.1573,0.0101,0.0133705,0.0022865394310605,3.3228756555322954,0.155,0.6718478463809453,0.22792382827615834
compass.d.h-.1824,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,6.800124603140592e-05,True,0.1,0.9,25.0,10000.0,0.1631,0.0105,0.0137167099999999,0.0023708492130068,3.3228756555322954,0.155,0.6709809792481463,0.26863125049016606
compass.d.h-.1825,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,5.991030042841447e-05,True,0.1,0.9,25.0,10000.0,0.1686,0.0112,0.01448274,0.0024507981441627,3.3228756555322954,0.14388523710910256,0.6768296707291473,0.29953523924572845
compass.d.h-.1826,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,5.41630517256486e-05,True,0.1,0.9,25.0,10000.0,0.1416,0.01,0.01240416,0.0020583215730335,3.3228756555322954,0.14411355913888718,0.6769278388292159,0.3313189637653067
compass.d.h-.1827,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,4.980806648500927e-05,True,0.1,0.9,25.0,10000.0,0.1409,0.0099,0.0123991999999999,0.0020481462545227,3.3228756555322954,0.1443078694900487,0.6770444610021009,0.3602879500955848
compass.d.h-.1828,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,4.563455031978541e-05,True,0.1,0.9,25.0,10000.0,0.1378,0.0082,0.0116441,0.0020030841296893,3.3228756555322954,0.14452968881860864,0.6773011184316072,0.39323815061958006
compass.d.h-.1829,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,4.175623454860454e-05,True,0.1,0.9,25.0,10000.0,0.1276,0.0085,0.01112672,0.0018548152028183,3.3228756555322954,0.14478419253100708,0.6775162546409413,0.42976207903086194
compass.d.h-.1830,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,3.8725311054665945e-05,True,0.1,0.9,25.0,10000.0,0.1229,0.0072,0.01037276,0.0017864952071032,3.3228756555322954,0.14501462432999232,0.6777512282584417,0.4633983739156149
compass.d.h-.1831,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,3.591928543731835e-05,True,0.1,0.9,25.0,10000.0,0.1114,0.0063,0.00939102,0.0016193292601407,3.3228756555322954,0.155,0.6706175897377987,0.4946064803759749
compass.d.h-.1832,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,3.362617940801425e-05,True,0.1,0.9,25.0,10000.0,0.0865,0.0064,0.0078542,0.0012573786445437,3.3228756555322954,0.155,0.6706966285184787,0.5301775843790023
compass.d.h-.1833,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.1,0.21,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,3.150138718834523e-05,True,0.1,0.9,25.0,10000.0,0.0831,0.0048,0.00709674,0.00120795566892,3.3228756555322954,0.155,0.6716427915256299,0.5643866880625839
compass.d.h-.1852,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,0.0004768635688446,True,0.1,0.9,25.0,10000.0,0.1767,0.0168,0.01683951,0.0024665187912098,3.761764202436443,0.305,0.7,0.17071067811865476
compass.d.h-.1853,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,0.0003659102859584,True,0.1,0.9,25.0,10000.0,0.1798,0.0181,0.0177462599999999,0.0025097910507047,3.7632388476942062,0.305,0.7,0.2224744871391589
compass.d.h-.1854,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,0.0003084766405032,True,0.1,0.9,25.0,10000.0,0.2151,0.0198,0.02017638,0.0030025364572112,3.7656617488127053,0.305,0.7,0.26389584337646843
compass.d.h-.1855,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,0.0002717733760226,True,0.1,0.9,25.0,10000.0,0.1494,0.016,0.0152388,0.0020854437317868,3.7678192300461033,0.305,0.7,0.29953523924572845
compass.d.h-.1856,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,0.0002457019129916,True,0.1,0.9,25.0,10000.0,0.1665,0.017,0.0166833,0.0023241390986781,3.77016940781359,0.305,0.7,0.3313189637653067
compass.d.h-.1857,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,0.0002259462276935,True,0.1,0.9,25.0,10000.0,0.1566,0.016,0.0155034,0.0021859470441621,3.7726499917586986,0.305,0.7,0.3602879500955848
compass.d.h-.1858,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.3741657386773941,0.412310562561766,0.938,0.139,0.000207013747469,True,0.1,0.9,25.0,10000.0,0.115,0.0112,0.0111665,0.0016052612393272,3.7765328488019825,0.305,0.7,0.39323815061958006
compass.d.h-.1859,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.412310562561766,0.4472135954999579,0.938,0.139,0.0001894203960273,True,0.1,0.9,25.0,10000.0,0.1371,0.0138,0.0135180599999999,0.0019137505731458,3.780430325629784,0.305,0.7,0.42976207903086194
compass.d.h-.1860,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.4472135954999579,0.4795831523312719,0.938,0.139,0.0001756711024246,True,0.1,0.9,25.0,10000.0,0.1091,0.0106,0.0105827,0.001522904358353,3.7845237956213804,0.305,0.7,0.4633983739156149
compass.d.h-.1861,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.4795831523312719,0.5196152422706632,0.938,0.139,0.0001629420216192,True,0.1,0.9,25.0,10000.0,0.1176,0.01,0.01067808,0.0016415541021294,3.789934814684988,0.305,0.7,0.4995991973009676
compass.d.h-.1862,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,0.0001525397174627,True,0.1,0.9,25.0,10000.0,0.1113,0.0111,0.0109296599999999,0.001553613703801,3.796002860231406,0.305,0.7,0.5336688998879147
compass.d.h-.1863,1,12,-12,2001,301.039844,2.6457513110645907,4.0,0.21,0.4,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,0.0001429009416469,True,0.1,0.9,25.0,10000.0,0.0857,0.0076,0.00796153,0.0011962685931334,3.803745769560412,0.305,0.7,0.5696652679075638
compass.d.h-.1882,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,8.22942169094899e-06,True,0.1,0.9,25.0,10000.0,0.1882,0.0216,0.0214548,0.0046301432092729,2.4713461119513083,0.0165,0.7,0.170969609144863
compass.d.h-.1883,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,6.314657358924613e-06,True,0.1,0.9,25.0,10000.0,0.2098,0.0241,0.0250081599999999,0.0051615517816443,2.4656376910595394,0.0165,0.7,0.22269461494224124
compass.d.h-.1884,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,5.323502406902781e-06,True,0.1,0.9,25.0,10000.0,0.1962,0.0211,0.0212877,0.0048269611990401,2.4606510330556177,0.0165,0.7,0.2640847314478646
compass.d.h-.1885,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,4.690099772313527e-06,True,0.1,0.9,25.0,10000.0,0.1868,0.0288,0.02618936,0.0045957000610636,2.455537945657454,0.0165,0.7,0.29969695558239434
